# Time (s)	Generation (V)	PC (V)	PL (V)
3.082207404807858677e-03	-2.006234181594066524e-01	-1.983377941071691186e-01	-1.254694719220800447e+00
3.115546587120545177e-03	-2.079757504662705925e-01	-2.057249181560946993e-01	-1.301019985156200320e+00
3.148885769433231244e-03	-2.153870354391596020e-01	-2.131555318750165406e-01	-1.347343968321663477e+00
3.182224951745917310e-03	-2.229155814585471185e-01	-2.206547626328924372e-01	-1.393736896916128565e+00
3.215564134058603377e-03	-2.303545709583183776e-01	-2.281098594206175945e-01	-1.439658853912052061e+00
3.248903316371289443e-03	-2.379214523161374828e-01	-2.356235867313110355e-01	-1.487052059954727445e+00
3.282242498683975510e-03	-2.455579171535755834e-01	-2.432896889772492577e-01	-1.534222669974143693e+00
3.315581680996661576e-03	-2.530987047055981431e-01	-2.508787983905307328e-01	-1.581235757786416896e+00
3.348920863309347642e-03	-2.607367802733968620e-01	-2.584846593834982387e-01	-1.629011374034528004e+00
3.382260045622033709e-03	-2.684334863689993855e-01	-2.661878083930935834e-01	-1.676922622156566511e+00
3.415599227934719775e-03	-2.760715619430641476e-01	-2.738113874074968312e-01	-1.724343249387215948e+00
3.448938410247408010e-03	-2.837656908813592782e-01	-2.814952076804407843e-01	-1.771900475418956677e+00
3.482277592560094077e-03	-2.914060214865041853e-01	-2.891738736271886046e-01	-1.820074299250543648e+00
3.515616774872780143e-03	-2.990318555403190803e-01	-2.968187142777202192e-01	-1.868370226161444991e+00
3.548955957185466210e-03	-3.066960249460002341e-01	-3.045453799553166085e-01	-1.915508044699468782e+00
3.582295139498152276e-03	-3.142735371557935919e-01	-3.121663818378883626e-01	-1.963127482540982349e+00
3.615634321810838343e-03	-3.219045255697347008e-01	-3.198057460381962258e-01	-2.010976621229994432e+00
3.648973504123524409e-03	-3.295451783677635915e-01	-3.274676604521236656e-01	-2.057754631179468330e+00
3.682312686436210476e-03	-3.371294556730281555e-01	-3.350503270250781984e-01	-2.103600357477691141e+00
3.715651868748896976e-03	-3.446966592675297369e-01	-3.426806711820821749e-01	-2.151126091726777823e+00
3.748991051061583042e-03	-3.522722386663078575e-01	-3.502762236131487517e-01	-2.198309394438456632e+00
3.782330233374269109e-03	-3.597943418868637666e-01	-3.578305414042588506e-01	-2.244889970558339165e+00
3.815669415686955175e-03	-3.673367403065341819e-01	-3.654238388477829003e-01	-2.290478343622855295e+00
3.849008597999641242e-03	-3.746926163549627598e-01	-3.728560634343071611e-01	-2.337124660277290378e+00
3.882347780312327308e-03	-3.821235523816124968e-01	-3.802699257314861581e-01	-2.382932760414897100e+00
3.915686962625015109e-03	-3.895013343788380489e-01	-3.876805665904404230e-01	-2.427287019495118603e+00
3.949026144937704645e-03	-3.966877618194259991e-01	-3.949236916784125140e-01	-2.472856431135366240e+00
3.982365327250390712e-03	-4.039373298480311569e-01	-4.022125614838548691e-01	-2.516645343279434233e+00
4.015704509563076778e-03	-4.110229257091599919e-01	-4.094556866137621931e-01	-2.560038991043121381e+00
4.049043691875768049e-03	-4.179306971348870636e-01	-4.163988940678038375e-01	-2.601120915663250432e+00
4.082382874188454115e-03	-4.247920795930394955e-01	-4.233305042960731068e-01	-2.643059120356397784e+00
4.115722056501140182e-03	-4.316679586322218487e-01	-4.302337657198732068e-01	-2.685985686580335319e+00
4.149061238813826248e-03	-4.383888855843556254e-01	-4.370403834390456654e-01	-2.727187482339665348e+00
4.182400421126509713e-03	-4.450669671730632104e-01	-4.437651761582882548e-01	-2.767918630223828114e+00
4.215739603439195779e-03	-4.516693445309891142e-01	-4.504593650535481109e-01	-2.808421385544990212e+00
4.249078785751881845e-03	-4.580858438076564898e-01	-4.569113003597493061e-01	-2.848572687655009705e+00
4.282417968064567912e-03	-4.644163301881753525e-01	-4.633371418819325349e-01	-2.887960830407831914e+00
4.315757150377253978e-03	-4.706588707978267005e-01	-4.695838703826998306e-01	-2.926163476432338317e+00
4.349096332689940045e-03	-4.767693316663780823e-01	-4.757938742888084827e-01	-2.965864768900624782e+00
4.382435515002626111e-03	-4.827973232410830984e-01	-4.818795299521458908e-01	-3.003993341337854783e+00
4.415774697315314780e-03	-4.887038658836320160e-01	-4.879191187934426854e-01	-3.041112309235064703e+00
4.449113879628000846e-03	-4.944486913720408938e-01	-4.937795946100325684e-01	-3.077122127725629763e+00
4.482453061940686913e-03	-5.000575713668378164e-01	-4.994458165493855240e-01	-3.111389128794434633e+00
4.515792244253372979e-03	-5.055778612951815632e-01	-5.050530858337650697e-01	-3.146033697470309143e+00
4.549131426566056444e-03	-5.109953867426071383e-01	-5.105930266728040401e-01	-3.179806861175531019e+00
4.582470608878747714e-03	-5.162653694458511078e-01	-5.159393579229232252e-01	-3.212249878621343147e+00
4.615809791191433781e-03	-5.213897422782903801e-01	-5.211329920958006623e-01	-3.243341809215014582e+00
4.649148973504117245e-03	-5.263546529703089227e-01	-5.261968015401464749e-01	-3.273853878094742154e+00
4.682488155816803312e-03	-5.311762088094311718e-01	-5.311311084007052097e-01	-3.303250994424973275e+00
4.715827338129489378e-03	-5.358267052573498779e-01	-5.358534433570623090e-01	-3.331966770881307216e+00
4.749166520442175445e-03	-5.402961557935728187e-01	-5.404230812307687648e-01	-3.359396209865255223e+00
4.782505702754861511e-03	-5.446557546338613998e-01	-5.448174718157672292e-01	-3.386329866327224103e+00
4.815844885067547577e-03	-5.488729650534007742e-01	-5.491535540292618034e-01	-3.413083446844361379e+00
4.849184067380233644e-03	-5.529291025955845873e-01	-5.532824965192552069e-01	-3.437665742327906226e+00
4.882523249692919710e-03	-5.567523287492845974e-01	-5.571817490789570115e-01	-3.461804764372976351e+00
4.915862432005605777e-03	-5.603671265922391953e-01	-5.609415125262876556e-01	-3.484946092382198657e+00
4.949201614318291843e-03	-5.638717505871840840e-01	-5.645492231742625933e-01	-3.506386472002698707e+00
4.982540796630977910e-03	-5.672314089883597754e-01	-5.679936059192089992e-01	-3.527950883360105649e+00
5.015879978943663976e-03	-5.704142093617534659e-01	-5.712775600719093294e-01	-3.547867177791877324e+00
5.049219161256350043e-03	-5.734246617470438734e-01	-5.744039849431615830e-01	-3.565539054341560821e+00
5.082558343569036977e-03	-5.762511688945967103e-01	-5.773010420208808391e-01	-3.583351391093914540e+00
5.115897525881722176e-03	-5.788309123741984807e-01	-5.800292947119749520e-01	-3.599891558597947405e+00
5.149236708194409110e-03	-5.813339851614404141e-01	-5.826357763005846069e-01	-3.614734639824675355e+00
5.182575890507094309e-03	-5.837478235700470641e-01	-5.851146881617973472e-01	-3.630370857592524647e+00
5.215915072819802059e-03	-5.858807508535547326e-01	-5.873909703252485626e-01	-3.644565453734461613e+00
5.249254255132470778e-03	-5.877749681090966849e-01	-5.893995493397047314e-01	-3.655663218138522907e+00
5.282593437445174192e-03	-5.894394954177729629e-01	-5.912045322165551120e-01	-3.666507129026426615e+00
5.315932619757862861e-03	-5.909522920604272089e-01	-5.927972210183480861e-01	-3.676727679398881676e+00
5.349271802070550662e-03	-5.922727676664909513e-01	-5.942288369255076530e-01	-3.685082656285971314e+00
5.382610984383234126e-03	-5.933838485082130187e-01	-5.954681317952609243e-01	-3.692177380379429774e+00
5.415950166695924529e-03	-5.943151719980308556e-01	-5.964848239223757842e-01	-3.698536312694381323e+00
5.449289349008606259e-03	-5.950499865541982736e-01	-5.973111278856544359e-01	-3.703394989534403603e+00
5.482628531321296662e-03	-5.955744399071685180e-01	-5.978980775239305379e-01	-3.706884525999726065e+00
5.515967713633976657e-03	-5.959284781351410487e-01	-5.983651889267088686e-01	-3.709685304391263649e+00
5.549306895946668795e-03	-5.960869738659708705e-01	-5.986254827291752623e-01	-3.711869164170531477e+00
5.582646078259348790e-03	-5.960595914734463374e-01	-5.986976433872821524e-01	-3.712746058473670008e+00
5.615985260572042663e-03	-5.958076734622238524e-01	-5.985307718653637421e-01	-3.711613698631548885e+00
5.649324442884723525e-03	-5.953531257464674820e-01	-5.981812436776884345e-01	-3.708762664719244651e+00
5.682663625197414796e-03	-5.947110891787723563e-01	-5.976793405291013217e-01	-3.705618151566568930e+00
5.716002807510094791e-03	-5.938490270342616784e-01	-5.969632104272527551e-01	-3.700331336341837307e+00
5.749341989822786929e-03	-5.927559863565197151e-01	-5.960051488342600345e-01	-3.693983034874962268e+00
5.782681172135466924e-03	-5.914425979573398884e-01	-5.948148201245649913e-01	-3.685309450339393056e+00
5.816020354448159062e-03	-5.898882445067729074e-01	-5.933400366803235348e-01	-3.676116559612456758e+00
